date,total_pnl,median_pnl,trade_count,win_rate,total_volume,avg_trade_size,long_ratio,fg_value,classification,is_profitable,weekend,cumulative_pnl,sentiment_group,fg_yest,pnl_yest,vol_yest,target,intensity_q,sharpe_proxy
2024-04-30,0.0,0.0,24,0.0,125018.75,5209.114583333333,1.0,67.0,Greed,False,False,171814.06208600002,Greed,67.0,526.9338359999999,108699.01,0.0,Mid-Low,0.0
2024-05-01,0.0,0.0,14,0.0,87025.45,6216.103571428571,1.0,54.0,Neutral,False,False,171814.06208600002,Neutral,67.0,0.0,125018.75,1.0,Mid-Low,0.0
2024-05-03,5306.017045,0.0,36,0.4722222222222222,282682.64999999997,7852.295833333333,0.08333333333333333,48.0,Neutral,True,False,177120.079131,Neutral,54.0,0.0,87025.45,0.0,Low,2.2922757522750588
2024-05-04,0.0,0.0,9,0.0,58998.75,6555.416666666667,0.0,67.0,Greed,False,True,177120.079131,Greed,48.0,5306.017045,282682.64999999997,1.0,Mid-Low,0.0
2024-05-05,0.916,0.0,6,0.16666666666666666,24068.350000000002,4011.391666666667,0.16666666666666666,69.0,Greed,True,True,177120.995131,Greed,67.0,0.0,58998.75,1.0,Mid-High,0.0004621640174646744
2024-05-06,968.59038,0.0,9,0.4444444444444444,206016.43,22890.714444444442,0.8888888888888888,71.0,Greed,True,False,178089.585511,Greed,69.0,0.916,24068.350000000002,1.0,Mid-High,0.49732204315163825
2024-05-07,883.537693,9.50184,18,0.5,108717.58,6039.865555555556,0.3333333333333333,68.0,Greed,True,False,178973.123204,Greed,71.0,968.59038,206016.43,1.0,Mid-High,0.45574182764867294
2024-05-08,1.56576,0.0,13,0.07692307692307693,65973.57,5074.89,0.9230769230769231,64.0,Greed,True,False,178974.688964,Greed,68.0,883.537693,108717.58,1.0,Mid-Low,0.0008076995167796086
2024-05-09,1147.595856,0.0,28,0.39285714285714285,221966.12,7927.361428571428,0.32142857142857145,55.0,Greed,True,False,180122.28482,Greed,64.0,1.56576,65973.57,1.0,Mid-Low,0.6086712133720406
2024-05-10,2101.741695,0.0,22,0.2727272727272727,156882.0,7131.0,0.7272727272727273,66.0,Greed,True,False,182224.026515,Greed,55.0,1147.595856,221966.12,1.0,Mid-Low,2.6650499895188324
2024-05-11,251.604742,6.001646,9,1.0,63248.95,7027.661111111111,0.0,53.0,Neutral,True,True,182475.631257,Neutral,66.0,2101.741695,156882.0,0.0,Mid-Low,0.33330788983704823
2024-05-12,0.0,0.0,23,0.0,55179.56,2399.111304347826,0.7391304347826086,56.0,Greed,False,True,182475.631257,Greed,53.0,251.604742,63248.95,1.0,Mid-Low,0.0
2024-05-13,2136.853859,0.0,28,0.35714285714285715,193118.9,6897.103571428571,0.17857142857142858,57.0,Greed,True,False,184612.485116,Greed,56.0,0.0,55179.56,1.0,Mid-Low,2.3254924713559677
2024-05-14,1150.5233050000002,0.0,23,0.17391304347826086,145853.4,6341.452173913043,1.0,66.0,Greed,True,False,185763.008421,Greed,57.0,2136.853859,193118.9,1.0,Mid-Low,1.2477498194081464
2024-05-15,948.970582,0.0,36,0.4722222222222222,234922.57,6525.626944444444,0.3055555555555556,64.0,Greed,True,False,186711.97900300001,Greed,66.0,1150.5233050000002,145853.4,1.0,Mid-Low,1.1570867503036875
2024-05-16,214.5898,0.0,27,0.18518518518518517,162620.96,6022.998518518518,0.5185185185185185,70.0,Greed,True,False,186926.568803,Greed,64.0,948.970582,234922.57,1.0,Mid-High,0.24237958883622573
2024-05-18,3522.3946610000003,6.828,25,0.64,126303.14,5052.1256,0.28,73.0,Greed,True,True,190448.963464,Greed,70.0,214.5898,162620.96,0.0,Mid-High,2.7785128445234113
2024-05-19,0.0,0.0,8,0.0,29998.09,3749.76125,1.0,72.0,Greed,False,True,190448.963464,Greed,73.0,3522.3946610000003,126303.14,0.0,Mid-High,0.0
2024-05-20,-74.818442,0.0,10,0.0,38124.75,3812.475,0.7,70.0,Greed,False,False,190374.145022,Greed,72.0,0.0,29998.09,1.0,Mid-High,-0.057001751298140425
2024-05-21,7289.397571999999,0.0,125,0.112,1100948.59,8807.588720000002,0.232,76.0,Extreme Greed,True,False,197663.542594,Greed,70.0,-74.818442,38124.75,0.0,High,2.707662337018221
2024-05-22,0.0,0.0,6,0.0,44995.29,7499.215,0.0,76.0,Extreme Greed,False,False,197663.542594,Greed,76.0,7289.397571999999,1100948.59,1.0,High,0.0
2024-05-23,413.347329,0.0,325,0.4461538461538462,401850.6,1236.4633846153845,0.5815384615384616,76.0,Extreme Greed,True,False,198076.889923,Greed,76.0,0.0,44995.29,1.0,High,0.14719677593735866
2024-05-24,821.949278,410.974639,2,1.0,50811.899999999994,25405.949999999997,0.0,74.0,Greed,True,False,198898.839201,Greed,76.0,413.347329,401850.6,1.0,Mid-High,0.29711758574804004
2024-05-25,14.126038999999999,0.0,16,0.3125,29991.129999999997,1874.4456249999998,0.4375,76.0,Extreme Greed,True,True,198912.96524,Greed,74.0,821.949278,50811.899999999994,1.0,High,0.00523106618021429
2024-05-26,778.6839,0.0,16,0.25,53976.67,3373.541875,0.125,75.0,Extreme Greed,True,True,199691.64914,Greed,76.0,14.126038999999999,29991.129999999997,1.0,High,0.2929577335638221
2024-05-27,1129.35587,0.0,251,0.35856573705179284,151115.72,602.0546613545816,0.3705179282868526,74.0,Greed,True,False,200821.00501,Greed,75.0,778.6839,53976.67,1.0,Mid-High,0.4359137993879084
2024-05-29,277.791953,0.0,164,0.4146341463414634,84268.76,513.8339024390243,0.40853658536585363,72.0,Greed,True,False,201098.796963,Greed,74.0,1129.35587,151115.72,1.0,Mid-High,0.6430310088273145
2024-05-30,20.951433,1.617104,7,0.7142857142857143,2838.09,405.4414285714286,0.7142857142857143,73.0,Greed,True,False,201119.748396,Greed,72.0,277.791953,84268.76,1.0,Mid-High,0.048941416152929934
2024-05-31,25.35812,0.0,13,0.3076923076923077,3636.14,279.70307692307694,0.3076923076923077,73.0,Greed,True,False,201145.106516,Greed,73.0,20.951433,2838.09,1.0,Mid-High,0.054667683218748146
2024-06-01,91.510419,0.0,25,0.36,12834.62,513.3848,0.36,72.0,Greed,True,True,201236.616935,Greed,73.0,25.35812,3636.14,1.0,Mid-High,0.20566529437520323
2024-06-02,192.906947,0.0,93,0.3655913978494624,29464.51,316.822688172043,0.3655913978494624,73.0,Greed,True,True,201429.523882,Greed,72.0,91.510419,12834.62,1.0,Mid-High,0.45034793657247646
2024-06-03,562.808208,4.63499,70,0.6285714285714286,21466.86,306.66942857142857,0.6285714285714286,73.0,Greed,True,False,201992.33209,Greed,73.0,192.906947,29464.51,1.0,Mid-High,1.4071141658543298
2024-06-04,52.211438,0.0,53,0.4716981132075472,24243.41,457.42283018867926,0.4716981132075472,73.0,Greed,True,False,202044.543528,Greed,73.0,562.808208,21466.86,1.0,Mid-High,0.26698967501731224
2024-06-05,56.055506,0.0,54,0.2962962962962963,25350.77,469.4587037037037,0.3148148148148148,75.0,Extreme Greed,True,False,202100.599034,Greed,73.0,52.211438,24243.41,1.0,High,0.28888061238996854
2024-06-06,274.173187,0.0,234,0.42735042735042733,137557.76,587.8536752136753,0.4358974358974359,78.0,Extreme Greed,True,False,202374.77222100002,Greed,75.0,56.055506,25350.77,1.0,High,1.4350538574347917
2024-06-07,8902.467416,0.0,440,0.4,1098588.76,2496.7926363636366,0.4113636363636364,77.0,Extreme Greed,True,False,211277.23963700002,Greed,78.0,274.173187,137557.76,1.0,High,2.7041070803770393
2024-06-08,129.13883900000002,0.0,29,0.27586206896551724,97351.88,3356.961379310345,0.7241379310344828,72.0,Greed,True,True,211406.378476,Greed,77.0,8902.467416,1098588.76,0.0,Mid-High,0.03925611462755676
2024-06-09,0.0,0.0,17,0.0,22410.22,1318.2482352941176,1.0,75.0,Extreme Greed,False,True,211406.378476,Greed,72.0,129.13883900000002,97351.88,1.0,High,0.0
2024-06-10,31.266804999999998,0.0,53,0.33962264150943394,46587.93,879.0175471698113,0.41509433962264153,72.0,Greed,True,False,211437.645281,Greed,75.0,0.0,22410.22,1.0,Mid-High,0.00938418757700559
2024-06-11,4320.631811,0.0,123,0.13821138211382114,373279.92,3034.7960975609753,0.926829268292683,74.0,Greed,True,False,215758.277092,Greed,72.0,31.266804999999998,46587.93,0.0,Mid-High,1.254677294512851
2024-06-12,-21886.531493,0.0,254,0.08267716535433071,193407.96,761.4486614173228,0.452755905511811,72.0,Greed,False,False,193871.74559900002,Greed,74.0,4320.631811,373279.92,1.0,Mid-High,-2.2507261612518867
2024-06-13,6632.757115,0.0,79,0.24050632911392406,132577.22,1678.1926582278481,0.9620253164556962,70.0,Greed,True,False,200504.502714,Greed,72.0,-21886.531493,193407.96,1.0,Mid-High,0.6522515378349435
2024-06-14,10258.592609,0.0,31,0.4838709677419355,139868.66,4511.892258064517,1.0,74.0,Greed,True,False,210763.095323,Greed,70.0,6632.757115,132577.22,1.0,Mid-High,0.987972294150465
2024-06-15,3369.958346,0.0,78,0.48717948717948717,718350.25,9209.61858974359,0.11538461538461539,74.0,Greed,True,True,214133.053669,Greed,74.0,10258.592609,139868.66,0.0,Mid-High,0.3219928001725512
2024-06-16,0.0,0.0,11,0.0,25235.079999999998,2294.0981818181817,0.0,71.0,Greed,False,True,214133.053669,Greed,74.0,3369.958346,718350.25,1.0,Mid-High,0.0
2024-06-17,10599.502375,144.121501,38,0.6578947368421053,368380.12,9694.213684210526,0.8421052631578947,71.0,Greed,True,False,224732.556044,Greed,71.0,0.0,25235.079999999998,1.0,Mid-High,0.9509845960778074
2024-06-18,282.57636,0.0,25,0.16,263314.79,10532.5916,0.84,74.0,Greed,True,False,225015.132404,Greed,71.0,10599.502375,368380.12,1.0,Mid-High,0.02544808810737731
2024-06-19,4887.656944,0.399945,61,0.5081967213114754,417071.12,6837.231475409836,0.04918032786885246,64.0,Greed,True,False,229902.789348,Greed,74.0,282.57636,263314.79,1.0,Mid-Low,1.1340861659348698
2024-06-20,57478.456026,0.0,39,0.20512820512820512,207990.8,5333.097435897435,0.0,60.0,Greed,True,False,287381.245374,Greed,64.0,4887.656944,417071.12,1.0,Mid-Low,2.8280659114979882
2024-06-21,773.5582039999999,0.0,80,0.0375,176264.49,2203.306125,0.85,63.0,Greed,True,False,288154.803578,Greed,60.0,57478.456026,207990.8,1.0,Mid-Low,0.0371862379207716
2024-06-22,756.876565,0.0,24,0.3333333333333333,169594.27000000002,7066.427916666667,0.16666666666666666,53.0,Neutral,True,True,288911.680143,Neutral,63.0,773.5582039999999,176264.49,0.0,Mid-Low,0.03606609374659205
2024-06-23,0.0,0.0,5,0.0,1792.12,358.424,0.0,55.0,Greed,False,True,288911.680143,Greed,53.0,756.876565,169594.27000000002,0.0,Mid-Low,0.0
2024-06-24,0.0,0.0,31,0.0,403002.8,13000.090322580645,0.8064516129032258,51.0,Neutral,False,False,288911.680143,Neutral,55.0,0.0,1792.12,1.0,Mid-Low,0.0
2024-06-25,4869.353105,0.0,49,0.22448979591836735,103099.08,2104.062857142857,0.22448979591836735,30.0,Fear,True,False,293781.03324799996,Fear,51.0,0.0,403002.8,1.0,Low,0.23052712291132701
2024-06-26,4197.732182,0.0,72,0.2916666666666667,365190.66000000003,5072.092500000001,0.5694444444444444,46.0,Neutral,True,False,297978.76542999997,Neutral,30.0,4869.353105,103099.08,0.0,Low,0.19846352598279587
2024-06-27,0.0,0.0,30,0.0,130486.95,4349.565,0.4,40.0,Fear,False,False,297978.76542999997,Fear,46.0,4197.732182,365190.66000000003,1.0,Low,0.0
2024-06-29,6150.326145,0.0,75,0.32,280095.11,3734.6014666666665,0.4666666666666667,30.0,Fear,True,True,304129.09157499997,Fear,40.0,0.0,130486.95,0.0,Low,2.2900526452688528
2024-06-30,0.0,0.0,14,0.0,30520.69,2180.049285714286,0.35714285714285715,47.0,Neutral,False,True,304129.09157499997,Neutral,30.0,6150.326145,280095.11,1.0,Low,0.0
2024-07-01,5065.839308,0.0,64,0.40625,362670.14999999997,5666.721093749999,0.09375,53.0,Neutral,True,False,309194.93088299996,Neutral,47.0,0.0,30520.69,1.0,Mid-Low,1.8286143288383236
2024-07-02,2421.253116,10.35,18,0.7222222222222222,33347.47,1852.6372222222224,0.7222222222222222,51.0,Neutral,True,False,311616.18399899994,Neutral,53.0,5065.839308,362670.14999999997,1.0,Mid-Low,0.9744809397561461
2024-07-03,1118.387284,0.0,18,0.2222222222222222,179600.66,9977.814444444444,1.0,50.0,Neutral,True,False,312734.57128299994,Neutral,51.0,2421.253116,33347.47,0.0,Mid-Low,0.4509532236567135
2024-07-04,0.0,0.0,25,0.0,430568.01,17222.720400000002,1.0,44.0,Fear,False,False,312734.57128299994,Fear,50.0,1118.387284,179600.66,0.0,Low,0.0
2024-07-05,0.0,0.0,32,0.0,272289.89,8509.0590625,1.0,29.0,Fear,False,False,312734.57128299994,Fear,44.0,0.0,430568.01,1.0,Low,0.0
2024-07-06,108.87217799999999,0.0,24,0.2916666666666667,2490.17,103.75708333333334,0.7083333333333334,26.0,Fear,True,True,312843.44346099993,Fear,29.0,0.0,272289.89,1.0,Low,0.05693527005623851
2024-07-07,61.428942,4.9143155,10,1.0,498.75,49.875,0.0,29.0,Fear,True,True,312904.87240299996,Fear,26.0,108.87217799999999,2490.17,0.0,Low,0.03223475601875962
2024-07-08,0.0,0.0,1,0.0,497.64,497.64,1.0,28.0,Fear,False,False,312904.87240299996,Fear,29.0,61.428942,498.75,1.0,Low,0.0
2024-07-09,648.984412,37.164306,15,1.0,2736.45,182.42999999999998,0.0,27.0,Fear,True,False,313553.85681499995,Fear,28.0,0.0,497.64,1.0,Low,1.4815930252917953
2024-07-10,11977.734907,59.449220999999994,56,0.6785714285714286,687900.21,12283.93232142857,0.17857142857142858,28.0,Fear,True,False,325531.5917219999,Fear,27.0,648.984412,2736.45,1.0,Low,2.6726504547760324
2024-07-11,1876.812082,0.0,19,0.47368421052631576,169887.02,8941.422105263156,0.5263157894736842,29.0,Fear,True,False,327408.40380399994,Fear,28.0,11977.734907,687900.21,1.0,Low,0.42562370357034657
2024-07-12,1412.314654,0.0,19,0.47368421052631576,89582.97,4714.893157894737,1.0,25.0,Fear,True,False,328820.71845799993,Fear,29.0,1876.812082,169887.02,1.0,Low,0.32622724595028724
2024-07-13,2913.617837,105.890838,17,1.0,139189.19,8187.599411764706,0.0,25.0,Fear,True,True,331734.3362949999,Fear,25.0,1412.314654,89582.97,0.0,Low,0.6902173734750422
2024-07-14,0.0,0.0,7,0.0,84001.13,12000.16142857143,0.0,33.0,Fear,False,True,331734.3362949999,Fear,25.0,2913.617837,139189.19,0.0,Low,0.0
2024-07-15,-1.0,0.0,26,0.0,198344.85,7628.6480769230775,0.07692307692307693,52.0,Neutral,False,False,331733.3362949999,Neutral,33.0,0.0,84001.13,0.0,Mid-Low,-0.00023652594599941638
2024-07-16,0.0,0.0,22,0.0,144000.57,6545.480454545454,0.0,65.0,Greed,False,False,331733.3362949999,Greed,52.0,-1.0,198344.85,1.0,Mid-Low,0.0
2024-07-17,1859.269477,0.0,351,0.4131054131054131,626005.53,1783.4915384615385,0.4415954415954416,69.0,Greed,True,False,333592.6057719999,Greed,65.0,0.0,144000.57,1.0,Mid-High,1.5923349371926734
2024-07-18,3803.884311,19.3456475,60,0.8,649704.85,10828.414166666666,1.0,61.0,Greed,True,False,337396.4900829999,Greed,69.0,1859.269477,626005.53,1.0,Mid-Low,2.476246661403206
2024-07-19,2155.891114,12.29371,23,0.5217391304347826,150269.42,6533.453043478262,0.043478260869565216,60.0,Greed,True,False,339552.3811969999,Greed,61.0,3803.884311,649704.85,1.0,Mid-Low,1.3815463077045642
2024-07-20,2299.169566,0.0,266,0.12406015037593984,244362.21,918.65492481203,0.15413533834586465,74.0,Greed,True,True,341851.5507629999,Greed,60.0,2155.891114,150269.42,0.0,Mid-High,1.5478797491745475
2024-07-21,-2960.716887,0.0,448,0.046875,234307.46,523.0077232142856,0.5334821428571429,74.0,Greed,False,True,338890.8338759999,Greed,74.0,2299.169566,244362.21,1.0,Mid-High,-1.339571651722788
2024-07-22,1517.119876,-1.8459855,154,0.14285714285714285,304213.8,1975.4142857142856,0.6688311688311688,70.0,Greed,True,False,340407.9537519999,Greed,74.0,-2960.716887,234307.46,1.0,Mid-High,0.7000670064465165
2024-07-23,89890.302206,38.355177,370,0.8891891891891892,358526.54,968.9906486486486,0.37027027027027026,71.0,Greed,True,False,430298.25595799985,Greed,70.0,1517.119876,304213.8,1.0,Mid-High,2.6837248691844113
2024-07-24,625.561479,0.0,90,0.2,69207.93,768.977,0.6,69.0,Greed,True,False,430923.8174369999,Greed,71.0,89890.302206,358526.54,1.0,Mid-High,0.018632993800934708
2024-07-25,916.7382600000001,0.0,78,0.1282051282051282,528555.31,6776.350128205129,0.9871794871794872,68.0,Greed,True,False,431840.5556969999,Greed,69.0,625.561479,69207.93,1.0,Mid-High,0.02717477604267777
2024-07-26,2766.513113,0.0,152,0.40131578947368424,548587.65,3609.1292763157894,0.28289473684210525,68.0,Greed,True,False,434607.0688099999,Greed,68.0,916.7382600000001,528555.31,1.0,Mid-High,0.08208879386825582
2024-07-27,6400.623656,41.72143,57,0.7368421052631579,905199.75,15880.697368421053,0.15789473684210525,72.0,Greed,True,True,441007.6924659999,Greed,68.0,2766.513113,548587.65,1.0,Mid-High,0.19101908173459034
2024-07-28,587.29903,36.338475,16,0.75,43254.68,2703.4175,0.9375,71.0,Greed,True,True,441594.9914959999,Greed,72.0,6400.623656,905199.75,1.0,Mid-High,0.017673104428010657
2024-07-29,330.80445399999996,0.0,39,0.41025641025641024,327199.14,8389.72153846154,0.46153846153846156,74.0,Greed,True,False,441925.79594999994,Greed,71.0,587.29903,43254.68,0.0,Mid-High,0.009930361939384293
2024-07-30,0.0,0.0,6,0.0,36006.47,6001.078333333334,1.0,67.0,Greed,False,False,441925.79594999994,Greed,74.0,330.80445399999996,327199.14,1.0,Mid-Low,0.0
2024-07-31,765.690884,0.0,43,0.32558139534883723,84506.54,1965.2683720930231,0.3953488372093023,61.0,Greed,True,False,442691.4868339999,Greed,67.0,0.0,36006.47,1.0,Mid-Low,0.338390519446804
2024-08-01,167.080017,0.0,57,0.07017543859649122,227774.53,3996.044385964912,0.8245614035087719,52.0,Neutral,True,False,442858.5668509999,Neutral,61.0,765.690884,84506.54,1.0,Mid-Low,0.07195782435192796
2024-08-02,782.3681909999999,0.0,63,0.2698412698412698,396320.37,6290.799523809524,0.6666666666666666,57.0,Greed,True,False,443640.9350419999,Greed,52.0,167.080017,227774.53,1.0,Mid-Low,0.34425188673327883
2024-08-03,464.1897,0.0,37,0.02702702702702703,290532.86,7852.239459459459,0.972972972972973,37.0,Fear,True,True,444105.1247419999,Fear,57.0,782.3681909999999,396320.37,0.0,Low,1.568443794162464
2024-08-04,-122672.000883,0.0,127,0.023622047244094488,1207744.07,9509.795826771655,0.47244094488188976,34.0,Fear,False,True,321433.1238589999,Fear,37.0,464.1897,290532.86,0.0,Low,-2.6367081505983134
2024-08-05,-13013.665169,0.0,80,0.4125,420495.4,5256.1925,0.5125,26.0,Fear,False,False,308419.45868999994,Fear,34.0,-122672.000883,1207744.07,1.0,Low,-0.2831630431265849
2024-08-06,267.318048,0.0,107,0.12149532710280374,61478.38,574.5642990654205,0.7102803738317757,17.0,Extreme Fear,True,False,308686.7767379999,Fear,26.0,-13013.665169,420495.4,1.0,Low,0.005814194108199877
2024-08-07,188.789255,0.0,33,0.30303030303030304,2492.77,75.53848484848484,0.36363636363636365,29.0,Fear,True,False,308875.56599299994,Fear,17.0,267.318048,61478.38,0.0,Low,0.004109841810608938
2024-08-08,-40.712216999999995,0.0,9,0.0,16299.35,1811.038888888889,0.5555555555555556,20.0,Extreme Fear,False,False,308834.8537759999,Fear,29.0,188.789255,2492.77,1.0,Low,-0.0008865626790190767
2024-08-09,18082.071276,0.0,144,0.2986111111111111,503204.86,3494.4781944444444,0.375,48.0,Neutral,True,False,326916.9250519999,Neutral,20.0,-40.712216999999995,16299.35,0.0,Low,0.37981755555338703
2024-08-10,0.0,0.0,88,0.0,11339.29,128.8555681818182,0.9886363636363636,40.0,Fear,False,True,326916.9250519999,Fear,48.0,18082.071276,503204.86,1.0,Low,0.0
2024-08-11,847.7766200000001,0.0,24,0.16666666666666666,44230.21,1842.9254166666667,0.6666666666666666,39.0,Fear,True,True,327764.70167199994,Fear,40.0,0.0,11339.29,1.0,Low,0.09367675696180565
2024-08-12,858.6705000000001,0.0,48,0.125,54167.32,1128.4858333333334,0.8125,25.0,Fear,True,False,328623.37217199994,Fear,39.0,847.7766200000001,44230.21,1.0,Low,0.12795279754231206
2024-08-13,212.08102,0.0,23,0.34782608695652173,20797.87,904.2552173913043,0.8695652173913043,31.0,Fear,True,False,328835.4531919999,Fear,25.0,858.6705000000001,54167.32,1.0,Low,0.03158570415920832
2024-08-14,2168.9015130000003,0.0,25,0.2,66710.03,2668.4012,0.76,30.0,Fear,True,False,331004.35470499995,Fear,31.0,212.08102,20797.87,0.0,Low,0.327462441734092
2024-08-15,0.0,0.0,12,0.0,1522.3700000000001,126.86416666666668,1.0,29.0,Fear,False,False,331004.35470499995,Fear,30.0,2168.9015130000003,66710.03,1.0,Low,0.0
2024-08-16,825.230544,0.0,35,0.08571428571428572,166382.84,4753.795428571429,0.9142857142857143,27.0,Fear,True,False,331829.58524899994,Fear,29.0,0.0,1522.3700000000001,0.0,Low,1.0901143295844467
2024-08-17,-288.283113,0.0,30,0.0,30248.96,1008.2986666666667,0.9666666666666667,25.0,Fear,False,True,331541.30213599995,Fear,27.0,825.230544,166382.84,1.0,Low,-0.3569181520389575
2024-08-18,307.201888,8.270808,15,0.8,62804.48,4186.965333333334,0.0,31.0,Fear,True,True,331848.50402399997,Fear,25.0,-288.283113,30248.96,1.0,Low,0.3780238421546397
2024-08-19,339.69958299999996,14.0197665,8,0.625,100315.03,12539.37875,0.375,28.0,Fear,True,False,332188.20360699994,Fear,31.0,307.201888,62804.48,1.0,Low,0.42093759837771205
2024-08-20,192.602844,0.0,12,0.08333333333333333,49914.8,4159.566666666667,0.4166666666666667,30.0,Fear,True,False,332380.8064509999,Fear,28.0,339.69958299999996,100315.03,1.0,Low,0.23830051700471597
2024-08-21,656.200925,0.0,145,0.3724137931034483,104990.41,724.0717931034483,0.38620689655172413,26.0,Fear,True,False,333037.00737599994,Fear,30.0,192.602844,49914.8,1.0,Low,1.7420540108515483
2024-08-23,1005.30527,0.0,10,0.3,63509.56,6350.956,0.0,34.0,Fear,True,False,334042.31264599995,Fear,26.0,656.200925,104990.41,0.0,Low,2.3126664358137723
2024-08-24,0.0,0.0,7,0.0,34999.67,4999.952857142857,0.0,56.0,Greed,False,True,334042.31264599995,Greed,34.0,1005.30527,63509.56,0.0,Mid-Low,0.0
2024-08-25,0.0,0.0,17,0.0,21950.28,1291.1929411764704,0.47058823529411764,54.0,Neutral,False,True,334042.31264599995,Neutral,56.0,0.0,34999.67,1.0,Mid-Low,0.0
2024-08-26,231.236918,0.0,6,0.3333333333333333,92611.27,15435.211666666668,1.0,55.0,Greed,True,False,334273.5495639999,Greed,54.0,0.0,21950.28,0.0,Mid-Low,0.6304847582782052
2024-08-27,0.0,0.0,50,0.0,70250.16,1405.0032,0.98,48.0,Neutral,False,False,334273.5495639999,Neutral,55.0,231.236918,92611.27,1.0,Low,0.0
2024-08-28,1333.359645,0.0,9,0.2222222222222222,71160.06999999999,7906.674444444444,1.0,30.0,Fear,True,False,335606.90920899995,Fear,48.0,0.0,70250.16,0.0,Low,2.4440730994848003
2024-08-29,0.0,0.0,1,0.0,9995.85,9995.85,0.0,29.0,Fear,False,False,335606.90920899995,Fear,30.0,1333.359645,71160.06999999999,1.0,Low,0.0
2024-08-30,256.464,0.0,6,0.16666666666666666,37233.24,6205.54,0.6666666666666666,34.0,Fear,True,False,335863.3732089999,Fear,29.0,0.0,9995.85,1.0,Low,0.5265597033327588
2024-08-31,10.882801,0.0,34,0.35294117647058826,107507.43000000001,3161.983235294118,0.3235294117647059,29.0,Fear,True,True,335874.25600999995,Fear,34.0,256.464,37233.24,1.0,Low,0.02238782631517747
2024-09-01,137.433093,0.0,12,0.4166666666666667,12359.68,1029.9733333333334,0.5833333333333334,26.0,Fear,True,True,336011.689103,Fear,29.0,10.882801,107507.43000000001,0.0,Low,0.2884514905756243
2024-09-02,0.0,0.0,2,0.0,30000.42,15000.21,1.0,26.0,Fear,False,False,336011.689103,Fear,26.0,137.433093,12359.68,1.0,Low,0.0
2024-09-04,1065.785132,0.0,34,0.14705882352941177,131480.97,3867.0873529411765,0.9117647058823529,27.0,Fear,True,False,337077.474235,Fear,26.0,0.0,30000.42,0.0,Low,1.906339190794491
2024-09-05,0.0,0.0,1,0.0,0.84,0.84,0.0,29.0,Fear,False,False,337077.474235,Fear,27.0,1065.785132,131480.97,0.0,Low,0.0
2024-09-06,-1104.856765,-24.855381,42,0.0,39047.1,929.6928571428571,0.09523809523809523,22.0,Extreme Fear,False,False,335972.61747,Fear,29.0,0.0,0.84,0.0,Low,-1.7388791310432699
2024-09-08,0.0,0.0,1,0.0,0.11,0.11,0.0,29.0,Fear,False,True,335972.61747,Fear,22.0,-1104.856765,39047.1,0.0,Low,0.0
2024-09-09,0.0,0.0,2,0.0,4014.4300000000003,2007.2150000000001,1.0,26.0,Fear,False,False,335972.61747,Fear,29.0,0.0,0.11,0.0,Low,0.0
2024-09-10,-219.729659,-37.697891,3,0.0,2547.28,849.0933333333334,0.3333333333333333,33.0,Fear,False,False,335752.887811,Fear,26.0,0.0,4014.4300000000003,0.0,Low,-0.3477623848241379
2024-09-11,0.0,0.0,1,0.0,0.54,0.54,0.0,37.0,Fear,False,False,335752.887811,Fear,33.0,-219.729659,2547.28,0.0,Low,0.0
2024-09-14,0.0,0.0,11,0.0,1014.8000000000001,92.25454545454546,0.9090909090909091,50.0,Neutral,False,True,335752.887811,Neutral,37.0,0.0,0.54,0.0,Mid-Low,0.0
2024-09-18,-878.684794,-5.504981,145,0.0,13633.5,94.02413793103449,0.07586206896551724,45.0,Neutral,False,False,334874.203017,Neutral,50.0,0.0,1014.8000000000001,0.0,Low,-1.8540856950777556
2024-09-19,0.0,0.0,19,0.0,1521.8700000000001,80.09842105263158,1.0,49.0,Neutral,False,False,334874.203017,Neutral,45.0,-878.684794,13633.5,1.0,Mid-Low,0.0
2024-09-20,9585.03428,34.911835,16,0.5,332873.38,20804.58625,0.1875,54.0,Neutral,True,False,344459.237297,Neutral,49.0,0.0,1521.8700000000001,1.0,Mid-Low,2.5863922044026926
2024-09-21,36165.56933,1147.561968,23,1.0,165648.12,7202.092173913044,0.0,54.0,Neutral,True,True,380624.806627,Neutral,54.0,9585.03428,332873.38,0.0,Mid-Low,2.652013356708547
2024-09-22,0.0,0.0,3,0.0,19999.739999999998,6666.579999999999,1.0,52.0,Neutral,False,True,380624.806627,Neutral,54.0,36165.56933,165648.12,1.0,Mid-Low,0.0
2024-09-23,334.760796,167.380398,2,0.5,40334.29,20167.145,0.5,50.0,Neutral,True,False,380959.567423,Neutral,52.0,0.0,19999.739999999998,0.0,Mid-Low,0.024625902987393353
2024-09-24,0.0,0.0,10,0.0,7118.63,711.863,0.9,54.0,Neutral,False,False,380959.567423,Neutral,50.0,334.760796,40334.29,0.0,Mid-Low,0.0
2024-09-25,0.0,0.0,9,0.0,52754.130000000005,5861.570000000001,0.6666666666666666,59.0,Greed,False,False,380959.567423,Greed,54.0,0.0,7118.63,1.0,Mid-Low,0.0
2024-09-26,439.812513,0.0,8,0.25,113711.93000000001,14213.991250000001,0.0,50.0,Neutral,True,False,381399.379936,Neutral,59.0,0.0,52754.130000000005,0.0,Mid-Low,0.032617514620398136
